name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02943-D02_20240331_131807.wav,780.0,20240331_133107,20240331_133107.flac,0.0023125987,0.0033976517,0.003077916,0.015317074,0.009348583,0.0038599852,0.12052393,0.0033976517,0.015317074,0.12052393,-50.13694381713867
SMA02943-D02_20240331_131807.wav,810.0,20240331_133137,20240331_133137.flac,0.0056553106,0.008636622,0.008616447,0.03544215,0.021290591,0.006910432,0.021933058,0.008636622,0.03544215,0.021933058,-49.60523223876953
SMA02943-D02_20240331_131807.wav,840.0,20240331_133207,20240331_133207.flac,0.0045802123,0.011490912,0.0060092956,0.015244741,0.0027889009,0.00021904655,0.025237404,0.011490912,0.015244741,0.025237404,-44.54183197021485
SMA02943-D02_20240331_131807.wav,870.0,20240331_133237,20240331_133237.flac,0.04616797,0.09086177,0.010616418,0.042776227,0.0035959424,0.0003315886,0.024822319,0.09086177,0.042776227,0.024822319,-40.19635772705078
SMA02943-D02_20240331_131807.wav,900.0,20240331_133307,20240331_133307.flac,0.041341484,0.080576874,0.00380632,0.013185724,0.0075178603,0.000715393,0.05436673,0.080576874,0.013185724,0.05436673,-43.319278717041016
SMA02943-D02_20240331_131807.wav,930.0,20240331_133337,20240331_133337.flac,0.7898713,0.76782346,0.00025394687,0.0018522622,0.031088889,0.00019857613,0.012203614,0.7898713,0.0018522622,0.031088889,-35.19758605957031
SMA02943-D02_20240331_131807.wav,960.0,20240331_133407,20240331_133407.flac,0.88136333,0.88137126,0.0002939863,0.00091553875,0.018356126,0.00019856117,0.26405078,0.88137126,0.00091553875,0.26405078,-33.10819625854492
SMA02943-D02_20240331_131807.wav,990.0,20240331_133437,20240331_133437.flac,0.015562674,0.027344208,0.0035131387,0.0060015647,0.004138989,0.00067259796,0.057461698,0.027344208,0.0060015647,0.057461698,-41.21586608886719
SMA02943-D02_20240331_131807.wav,1020.0,20240331_133507,20240331_133507.flac,0.03235242,0.04402997,0.014407346,0.03659245,0.018193334,0.0028750543,0.021624355,0.04402997,0.03659245,0.021624355,-51.20160675048828
SMA02943-D02_20240331_131807.wav,1050.0,20240331_133537,20240331_133537.flac,0.003782195,0.0069990577,0.002391037,0.0071246964,0.015749678,0.0022912747,0.04329158,0.0069990577,0.0071246964,0.04329158,-50.49681091308594
SMA02943-D02_20240331_131807.wav,1080.0,20240331_133607,20240331_133607.flac,0.019383099,0.016485754,0.008191327,0.00829616,0.0041366583,0.0011604743,0.024442706,0.019383099,0.00829616,0.024442706,-50.09598159790039
SMA02943-D02_20240331_131807.wav,1110.0,20240331_133637,20240331_133637.flac,0.004102975,0.0073987753,0.0029352168,0.0077564023,0.0016265614,0.00029144812,0.08713024,0.0073987753,0.0077564023,0.08713024,-48.83424377441406
SMA02943-D02_20240331_131807.wav,1140.0,20240331_133707,20240331_133707.flac,0.96229327,0.9007025,0.00064879854,0.0011777383,0.0021429178,0.00010898136,0.08164783,0.96229327,0.0011777383,0.08164783,-38.98926162719727
